"Genome ID","Genome Name","Version","Kleborate version","strain","species","species_match","contig_count","N50","largest_contig","total_size","ambiguous_bases","QC_warnings","ST","virulence_score","resistance_score","num_resistance_classes","num_resistance_genes","Yersiniabactin","YbST","Colibactin","CbST","Aerobactin","AbST","Salmochelin","SmST","RmpADC","RmST","rmpA2","wzi","K_locus","K_type","K_locus_problems","K_locus_confidence","K_locus_identity","K_locus_missing_genes","O_locus","O_type","O_locus_problems","O_locus_confidence","O_locus_identity","O_locus_missing_genes","AGly_acquired","Col_acquired","Fcyn_acquired","Flq_acquired","Gly_acquired","MLS_acquired","Phe_acquired","Rif_acquired","Sul_acquired","Tet_acquired","Tgc_acquired","Tmt_acquired","Bla_acquired","Bla_inhR_acquired","Bla_ESBL_acquired","Bla_ESBL_inhR_acquired","Bla_Carb_acquired","Bla_chr","SHV_mutations","Omp_mutations","Col_mutations","Flq_mutations","truncated_resistance_hits","spurious_resistance_hits","Chr_ST","gapA","infB","mdh","pgi","phoE","rpoB","tonB","ybtS","ybtX","ybtQ","ybtP","ybtA","irp2","irp1","ybtU","ybtT","ybtE","fyuA","clbA","clbB","clbC","clbD","clbE","clbF","clbG","clbH","clbI","clbL","clbM","clbN","clbO","clbP","clbQ","iucA","iucB","iucC","iucD","iutA","iroB","iroC","iroD","iroN","rmpA","rmpD","rmpC","spurious_virulence_hits"
"65cdd7cd107c34360c885709","SAMN11979440","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","123","296209","424144","5740222","yes (394)","ambiguous_bases","ST1304","0","2","8","10","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL58)","unknown (K58)","?-+*","Low","94.66%","KL58_20_manC,KL58_21_manB","O5","O5","?-","Good","94.72%","O5_01_manC,O5_02_manB","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2","-","-","qnrB1.v2^","-","mphA","CatB4.v1?","-","-","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","-","-","KPC-2","OKP-B-8^","-","-","-","-","-","TEM-150*?-0%","ST1304","18","15","26","108","32","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c34ea4588570b","SAMN11979450","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","128","173415","468248","5518768","yes (595)","ambiguous_bases","ST841","0","2","9","12","-","0","-","0","-","0","-","0","-","0","-","wzi454","KL66","K66","?-+*","Good","93.40%","KL66_02_cpsACP","O12","O12","none","Very high","98.81%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;ant(2'')-Ia","-","-","qnrB1.v2^","-","mphA","CatB4.v1?","-","-","tet(A).v1","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","SHV-12","-","KPC-2","OKP-B-6*?","238S;240K;35Q","-","-","-","-","TEM-150*?-0%","ST841","18","15","64","59","11","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c3454da88570c","SAMN11979448","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","121","187310","503358","5489185","yes (681)","ambiguous_bases","ST841","0","2","8","10","-","0","-","0","-","0","-","0","-","0","-","wzi454","KL66","K66","?-+*","Good","93.40%","KL66_02_cpsACP,KL66_16_wcqF","O12","O12","none","Very high","98.81%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2","-","-","qnrB1.v2^","-","mphA","CatB4.v1?","-","-","-","-","dfrA14.v2*","OXA-1;TEM-1D.v1^","-","CTX-M-15","-","KPC-2","OKP-B-6*?","-","-","-","-","-","-","ST841","18","15","64","59","11","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c34e063885619","SAMD00497478","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","52","333108","1041456","5359321","no","-","ST638-1LV","0","0","5","5","-","0","-","0","-","0","-","0","-","0","-","wzi164","KL53","K53","?-","Good","98.05%","KL53_17_manC","O5","O5","?-","Good","94.36%","O5_01_manC","-","-","-","qnrB4","-","-","-","-","sul1","tet(D)","-","dfrA25","DHA-1","-","-","-","-","OKP-B-3*","-","-","-","GyrA-83Y","-","-","ST638-1LV","42","22","26","22","115","13","51*","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c346bd7885623","SAMD00497927","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","51","298029","741906","5294599","yes (100)","ambiguous_bases","ST1531","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","-","KL20","K20","?-+*","Good","94.63%","KL20_09,KL20_16_manC,KL20_17_manB","O3/O3a","O3/O3a","?-","Good","95.90%","O3/O3a_01_manC,O3/O3a_02_manB","aadA2","-","-","-","-","-","-","-","sul1","tet(A).v1*","-","-","-","-","CTX-M-2","-","-","OKP-B-6^","-","OmpK35-64%","-","-","-","-","ST1531","18","71","26","22","94","38","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c34ff40885641","SAMD00554035","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","130","99604","259649","5634445","yes (395)","ambiguous_bases","ST1822","0","2","2","1","-","0","-","0","-","0","-","0","-","0","-","wzi291","KL48","K48","-*","High","93.42%","KL48_15_wcqE","O5","O5","*","High","94.38%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","GES-5^","OKP-B-18*?","-","OmpK35-7%","-","GyrA-83F","-","-","ST1822","18","22","26","64","107","92","192","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c34c8628855a6","SAMEA10147308","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","89","144483","372657","5434660","yes (4152)","ambiguous_bases","ST526","0","1","6","7","-","0","-","0","-","0","-","0","-","0","-","wzi84","unknown (KL72)","unknown (K72)","?-+*","Low","95.65%","KL72_02_cpsACP,KL72_12_wzy","O1/O2v3","O2a","*","High","93.22%","","strA.v1^;strB.v1","-","-","qnrS1","-","-","-","-","sul2","-","-","dfrA14.v2*","TEM-1D.v1^","-","CTX-M-15","-","-","OKP-A-11^","-","OmpK35-0%","-","-","-","-","ST526","38","19","53","58","73","21","130","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c34ef7c8855de","SAMD00287311","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","71","411612","1028765","5454291","yes (596)","ambiguous_bases","ST138","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi290","KL47","K47","*","Very high","95.38%","","O3/O3a","O3/O3a","none","Very high","95.99%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-2","-","-","-","-","-","-","ST138","18","22","26","23","31","13","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65cdd7cd107c3445208855e1","SAMD00287370","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","35","387081","727286","5197604","yes (299)","ambiguous_bases","ST583","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL127","unknown (KL127)","?-","Good","94.94%","KL127_16_rmlA","OL103","unknown (OL103)","none","Very high","98.55%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-4^","-","-","-","-","-","-","ST583","18","22","25","63","11","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e035044b29194866","SAMN36415772","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","185","108890","264013","5602866","yes (198)","ambiguous_bases","ST2562","0","0","1","1","-","0","-","0","-","0","-","0","-","0","-","wzi537","KL46","K46","*","Very high","98.38%","","O12","O12","none","Very high","98.77%","","-","-","-","qnrB19^","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5*","-","-","-","-","-","-","ST2562","18","15","18","16","11","13","366","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e03504073a194836","SAMN35037004","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","74","385332","737869","5712630","yes (394)","ambiguous_bases","ST4347","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi233","KL1","K1","?+*","Good","94.37%","","O3/O3a","O3/O3a","none","Very high","96.16%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST4347","42","22","63","22","86","52","114","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e035041a5a19483a","SAMN35768955","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","143","237704","724607","5957073","yes (395)","ambiguous_bases","ST3026","0","2","7","7","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL183)","unknown (KL183)","?+","Low","96.49%","","OL103","unknown (OL103)","-","High","98.53%","OL103_06_wbbL","aadA2;aph(3')-Ib*","-","-","-","-","-","catB3.v2","arr-3","sul1","-","-","-","-","-","CTX-M-2","-","GES-24","OKP-B-5^","-","OmpK35-36%","-","GyrA-83F","aac(6')-Ib-cr4*?-0%","-","ST3026","42","22","56","16","32","13","411","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350428b619484d","SAMN36415729","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","125","114397","458001","5375126","yes (95)","ambiguous_bases","ST367-2LV","0","0","1","2","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL174)","unknown (KL174)","?-+","None","99.47%","KL174_03_wzi,KL174_04_wza,KL174_05_wzb,KL174_06_wzc,KL174_07_wzy,KL174_08,KL174_09_wzx,KL174_10_pglJ,KL174_11,KL174_12_wcpF,KL174_13_wcuI,KL174_14,KL174_15_wbaZ,KL174_16_wcaJ,KL174_19_manB","unknown (OL102)","unknown (OL102)","?-+","None","73.21%","OL102_01_rfbB,OL102_02_rfbA,OL102_03_rfbD,OL102_04_rfbC,OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt","-","-","-","-","-","mphE.v2;msrE","-","-","-","-","-","-","-","-","-","-","-","OKP-B-6*?","-","-","-","-","-","-","ST367-2LV","18","15","26","22","11","13","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e035042e8f19484e","SAMN36415723","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","123","135225","389404","5739925","yes (390)","ambiguous_bases","ST1803","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi193","KL125","unknown (KL125)","*","High","90.16%","","O12","O12","none","Very high","98.84%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-4","-","OmpK35-6%","-","-","-","-","ST1803","18","22","161","22","11","13","192","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e03504789f19484f","SAMN36415719","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","116","188689","414926","5503184","yes (193)","ambiguous_bases","ST1136-2LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi193","KL125","unknown (KL125)","*","High","90.18%","","O12","O12","none","Very high","98.78%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-6^","-","-","-","-","-","-","ST1136-2LV","18","22","18","63","231","13","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350400e3194851","SAMN36415710","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","34","737267","1090667","5618269","yes (1668)","ambiguous_bases","ST3494","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi430","KL101","unknown (KL101)","none","Very high","95.91%","","O3/O3a","O3/O3a","none","Very high","95.99%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-8*","-","OmpK35-0%","-","-","-","-","ST3494","17","55","39","222","367","21","162","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350446fb194853","SAMN36415706","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","38","683621","1096774","5597907","yes (1458)","ambiguous_bases","ST3494","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi430","KL101","unknown (KL101)","none","Very high","95.91%","","O3/O3a","O3/O3a","none","Very high","95.99%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-8*","-","OmpK35-0%","-","-","-","-","ST3494","17","55","39","222","367","21","162","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e03504e2c3194854","SAMN36415704","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","91","227443","736533","5420987","yes (497)","ambiguous_bases","ST1770-1LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi528","KL137","unknown (KL137)","?-+*","Good","96.29%","KL137_22_rmlD","O12","O12","?-","Good","98.92%","O12_03_rfbD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3","-","-","-","-","-","-","ST1770-1LV","18","22","18*","63","11","13","179","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e035040cb819485b","SAMN36415686","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","80","205927","581464","5669966","yes (589)","ambiguous_bases","ST1136-2LV","0","0","1","1","-","0","-","0","-","0","-","0","-","0","-","wzi193","KL125","unknown (KL125)","*","High","90.17%","","O12","O12","none","Very high","98.78%","","-","-","-","qnrB19^","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-6^","-","-","-","-","-","-","ST1136-2LV","18","22","18","63","231","13","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e035043c8319467b","SAMN25041673","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","125","129084","366022","5515829","yes (342)","ambiguous_bases","ST1584","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi108","KL118","unknown (KL118)","?-","Good","99.78%","KL118_09,KL118_11_wcaM,KL118_12_wcqP","OL101","unknown (OL101)","?-","Good","94.84%","OL101_09_glycosylhydrolase","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-10*","-","-","-","-","-","-","ST1584","18","22","18","16","25","13","165","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350460a319469a","SAMN26366755","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","439","151510","530909","5732298","yes (1030)","ambiguous_bases","ST5330","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi407","KL103","unknown (KL103)","*","Very high","95.93%","","O5","O5","none","High","94.27%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-19^","-","-","-","-","-","-","ST5330","18","22","26","64","530","20","742","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350437961946ad","SAMN26368957","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","415","44552","197223","5580384","yes (4434)","ambiguous_bases","ST414-2LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi381","KL159","unknown (KL159)","none","Very high","99.82%","","OL101","unknown (OL101)","none","Very high","99.69%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST414-2LV","18","22","26","59","115","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","ybtU_104*-62%"
"65ca2ff1e0350498131946b1","SAMN26369279","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","59","345939","1189418","5697723","yes (1582)","ambiguous_bases","ST2010","0","1","7","11","-","0","-","0","-","0","-","0","-","0","-","wzi461","KL31","K31","?-+*","Good","90.29%","KL31_19_manB","O3/O3a","O3/O3a","?-","Good","95.98%","O3/O3a_02_manB","aadA2^;aph3-Ia.v1^;strA.v1*;strB.v1*","-","-","qnrS1","-","mphA","-","-","sul1;sul2","tet(A).v1","-","dfrA12","-","-","CTX-M-15","-","-","OKP-A-9","-","-","-","-","-","-","ST2010","17","55","39","20","243","18","156","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e03504d3281946b4","SAMN26369252","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","39","321177","491083","5233172","yes (598)","ambiguous_bases","ST1105","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL124","unknown (KL124)","*","Very high","95.90%","","O3/O3a","O3/O3a","none","Very high","95.99%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-6^","-","-","-","-","-","-","ST1105","18","22","63","22","167","13","192","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e035044c301946c0","SAMN26369070","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","62","299992","602935","5648261","yes (1084)","ambiguous_bases","ST138","0","0","3","4","-","0","-","0","-","0","-","0","-","0","-","wzi231","KL170","unknown (KL170)","?-+","Good","99.98%","KL170_17","O5","O5","none","High","94.83%","","strA.v1;strB.v1","-","-","-","-","-","-","-","sul1","-","-","dfrA21","-","-","-","-","-","OKP-B-2","-","-","-","-","-","-","ST138","18","22","26","23","31","13","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e03504735a1946c3","SAMN26369049","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","18","2796473","2796473","5235341","yes (100)","ambiguous_bases","ST356","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi437","KL121","unknown (KL121)","none","Very high","97.34%","","O5","O5","none","High","94.92%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-19*?","-","-","-","-","-","-","ST356","18","22","55","16","31","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350413a31946c4","SAMN26369143","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","67","286846","566291","5375701","yes (606)","ambiguous_bases","ST334","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi436","KL28","K28","?-*","Good","90.73%","KL28_17_manC,KL28_18_manB","unknown (O5)","unknown (O5)","?-*","Low","94.09%","O5_01_manC,O5_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-17?","-","-","-","-","-","-","ST334","18","22","18","22","25","37","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e0350446a2194728","SAMN26764840","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","64","535223","824090","5564835","yes (198)","ambiguous_bases","ST414","0","2","9","14","-","0","-","0","-","0","-","0","-","0","-","wzi44","KL123","unknown (KL123)","none","Very high","99.98%","","O3/O3a","O3/O3a","none","Very high","95.99%","","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA16*","-","-","qnrB4","-","mphA","CatB4.v1?","arr-3","sul1;sul1","-","-","dfrA27","DHA-1;OXA-1;TEM-1D.v1^","-","-","-","KPC-2","OKP-B-8","-","-","-","-","tet(A).v1*?-0%","TEM-150*?-0%","ST414","18","22","26","63","85","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65ca2ff1e03504e3cb19472b","SAMN26764853","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","85","201191","987852","5561277","no","-","ST2503","0","2","10","13","-","0","-","0","-","0","-","0","-","0","-","wzi529","unknown (KL68)","unknown (K68)","?-+*","None","78.48%","KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_16_wcuC","OL104","unknown (OL104)","?-*","Good","83.36%","OL104_01_manC","aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1","-","-","qnrB1.v2^","-","mphA","CatB4.v1?","-","sul2","tet(A).v1","-","dfrA14.v2*","OXA-1","-","CTX-M-15","-","KPC-2","OKP-B-5^","-","OmpK36-10%","-","-","-","TEM-10.v2?-45%;TEM-117?-0%","ST2503","19","23","25","63","94","91","227","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
